1979,Dec,ROCHESTER,10
1979,Dec,RUSSELL,8
1979,Dec,SANDWICH WEST,8
1979,Dec,SARNIA-CLEARWATER,73
1979,Dec,SAULT STE MARIE,102
1979,Dec,SCUGOG,14
1979,Dec,SIDNEY,24
1979,Dec,SIMCOE,6
1979,Dec,SIX NATIONS I R,12
1979,Dec,SMITH,9
1979,Dec,SMITHS FALLS,8
1979,Dec,SOUTH WEST OXFORD,10
1979,Dec,ST CATHARINES,138
1979,Dec,ST MARYS,8
1979,Dec,ST THOMAS,42
1979,Dec,STAFFORD,6
1979,Dec,STRATFORD,28
1979,Dec,STRATHROY,12
1979,Dec,SUDBURY,115
1979,Dec,SUDBURY UNORGANIZED,6
1979,Dec,TAY,7
1979,Dec,TECUMSEH,7
1979,Dec,THOROLD,14
1979,Dec,THUNDER BAY,132
1979,Dec,THUNDER BAY UNORGANIZED,12
1979,Dec,THURLOW,11
1979,Dec,TILBURY,6
1979,Dec,TILLSONBURG,15
1979,Dec,TIMMINS,62
1979,Dec,TINY,6
1979,Dec,TORONTO,603
1979,Dec,TURNBERRY,6
1979,Dec,UXBRIDGE,10
1979,Dec,VALLEY EAST,27
1979,Dec,VANIER,21
1979,Dec,VAUGHAN,21
1979,Dec,WALDEN,7
1979,Dec,WALLACEBURG,11
1979,Dec,WATERLOO,56
1979,Dec,WELLAND,41
1979,Dec,WELLESLEY,8
1979,Dec,WEST BAY I R,7
1979,Dec,WEST CARLETON,13
1979,Dec,WEST LINCOLN,16
1979,Dec,WHITBY,39
1979,Dec,WHITCHURCH-STOUFFVILLE,20
1979,Dec,WILMOT,13
1979,Dec,WINDSOR,223
1979,Dec,WOODSTOCK,29
1979,Dec,WOOLWICH,24
1979,Dec,ZORRA,19
1979,Feb,ADJALA,8
1979,Feb,AJAX,31
1979,Feb,ALGOMA UNORGANIZED,8
1979,Feb,ALLISTON,8
1979,Feb,ALMONTE,7
1979,Feb,AMHERSTBURG,9
1979,Feb,ANCASTER,13
1979,Feb,ANDERDON,6
1979,Feb,ARTHUR,7
1979,Feb,ATTAWAPISKAT I R,25
1979,Feb,AURORA,17
1979,Feb,BALFOUR TWP,15
1979,Feb,BARRIE,44
1979,Feb,BELLEVILLE,31
1979,Feb,BLACK RIVER-MATHESON,7
1979,Feb,BRACEBRIDGE,9
1979,Feb,BRADFORD,11
1979,Feb,BRAMPTON,197
1979,Feb,BRANTFORD,75
1979,Feb,BROCK,13
1979,Feb,BROCKVILLE,29
1979,Feb,BURLINGTON,112
1979,Feb,CALEDON,23
1979,Feb,CAMBRIDGE,87
1979,Feb,CAMDEN,6
1979,Feb,CAMDEN EAST,6
1979,Feb,CAPREOL,7
1979,Feb,CARADOC,7
1979,Feb,CARLETON PLACE,7
1979,Feb,CARRICK,6
1979,Feb,CHAPLEAU,6
1979,Feb,CHATHAM,66
1979,Feb,CLARENCE,7
1979,Feb,COBALT,7
1979,Feb,COBOURG,11
1979,Feb,COCHRANE,7
1979,Feb,COCHRANE UNORGANIZED,12
1979,Feb,COLBORNE,6
1979,Feb,COLCHESTER NORTH,9
1979,Feb,COLCHESTER SOUTH,6
1979,Feb,COLLINGWOOD,7
1979,Feb,CORNWALL,37
